go_id	go_term	cluster_id	UMAP_1	UMAP_2	gene_symbol	species	rat_symbol	tox_evidence	tox_papers	tox_organs
GO:0006915	apoptotic process	-1	6.709364	5.295089	CASP8AP2	rat | human	Casp8ap2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CASP9	rat | human	Casp9			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CCAR1	rat | human	Ccar1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CCAR2	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	Ccr5	rat	Ccr5			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CD14	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CD2	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CD27	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	Cd2ap	rat	Cd2ap			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CD47	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CD5L	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CDCA7	rat | human	Cdca7			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CDIP1	rat | human	Cdip1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CDK1	rat | human	Cdk1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CDK11A	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CDK11B	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CDK5	rat | human	Cdk5			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Cdkn2a	rat	Cdkn2a			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CEACAM5	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CEACAM6	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	Cep70	rat	Cep70			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CFLAR	rat | human	Cflar			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CGB3	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CGB7	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CHAC1	rat | human	Chac1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CHEK1	rat | human	Chek1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CHEK2	rat | human	Chek2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CHI3L1	rat | human	Chi3l1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CHIA	rat | human	Chia			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CHMP3	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CIAPIN1	rat | human	Ciapin1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CIB1	rat | human	Cib1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CIDEA	rat | human	Cidea			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CIDEB	rat | human	Cideb			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CIDEC	rat | human	Cidec			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CITED1	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CKAP2	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CLPTM1L	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CLU	human		moderate	2	kidney
GO:0006915	apoptotic process	-1	6.709364	5.295089	COA8	rat | human	Coa8			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Col6a1	rat	Col6a1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	COMP	rat | human	Comp			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CRADD	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	Cryaa	rat	Cryaa			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CSNK2A1	rat | human	Csnk2a1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CSNK2A2	rat | human	Csnk2a2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CSRNP1	rat | human	Csrnp1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CSRNP2	rat | human	Csrnp2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CSRNP3	rat | human	Csrnp3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CTSC	rat | human	Ctsc			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CTSH	rat | human	Ctsh			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Cul1	rat	Cul1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CUL3	rat | human	Cul3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CXCR3	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CXCR4	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	CYCS	rat | human	Cycs			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Cycsl2	rat	Cycsl2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Cyct	rat	Cyct			
GO:0006915	apoptotic process	-1	6.709364	5.295089	CYFIP2	rat | human	Cyfip2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAB2	rat | human	Dab2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAB2IP	rat | human	Dab2ip			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAD1	rat | human	Dad1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAP	rat | human	Dap			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAP3	rat | human	Dap3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAPK1	rat | human	Dapk1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAPK2	rat | human	Dapk2	single	1	heart
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAPK3	rat | human	Dapk3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAPL1	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	DAXX	rat | human	Daxx			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Dbndd2	rat	Dbndd2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DCC	rat | human	Dcc			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DDIAS	rat | human	Ddias			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DDIT3	rat | human	Ddit3	single	1	liver
GO:0006915	apoptotic process	-1	6.709364	5.295089	DDIT4	rat | human	Ddit4			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DDX3X	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	DDX41	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	DDX47	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	DEDD	rat | human	Dedd			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DEDD2	rat | human	Dedd2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DELE1	rat | human	Dele1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DFFA	rat | human	Dffa			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DFFB	rat | human	Dffb			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DIABLO	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	Diablol1	rat	Diablol1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DIDO1	rat | human	Dido1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Dio3	rat	Dio3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Dmd	rat	Dmd			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DNAAF10	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	DNAJA3	rat | human	Dnaja3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DNASE1	rat | human	Dnase1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DNASE1L3	rat | human	Dnase1l3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DNASE2	rat | human	Dnase2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DOCK1	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	DPF1	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	DPF2	rat | human	Dpf2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DPP8	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	DRAM1	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	DRAM2	rat | human	Dram2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DUX4	rat | human	Dux4			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DYNLL1	rat | human	Dynll1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	DYRK2	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	E2F1	human		single	1	liver
GO:0006915	apoptotic process	-1	6.709364	5.295089	EAF2	rat | human	Eaf2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	EBAG9	rat | human	Ebag9			
GO:0006915	apoptotic process	-1	6.709364	5.295089	ECSCR	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	EDAR	rat | human	Edar			
GO:0006915	apoptotic process	-1	6.709364	5.295089	EGLN3	rat | human	Egln3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	EI24	rat | human	Ei24			
GO:0006915	apoptotic process	-1	6.709364	5.295089	ELMO1	rat | human	Elmo1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	ELMO2	rat | human	Elmo2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	ELMO3	rat | human	Elmo3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Elp6	rat	Elp6			
GO:0006915	apoptotic process	-1	6.709364	5.295089	EMC4	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	EMP1	rat | human	Emp1			
GO:0006915	apoptotic process	-1	6.709364	5.295089	EMP2	rat | human	Emp2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	EMP3	rat | human	Emp3			
GO:0006915	apoptotic process	-1	6.709364	5.295089	ENSRNOG00000066746	rat	ENSRNOG00000066746			
GO:0006915	apoptotic process	-1	6.709364	5.295089	EP300	rat | human	Ep300	single	1	liver
GO:0006915	apoptotic process	-1	6.709364	5.295089	EPB41L3	human				
GO:0006915	apoptotic process	-1	6.709364	5.295089	Epg5	rat	Epg5			
GO:0006915	apoptotic process	-1	6.709364	5.295089	EPHA2	rat | human	Epha2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	EPHA7	rat | human	Epha7			
GO:0006915	apoptotic process	-1	6.709364	5.295089	Epo	rat	Epo			
GO:0006915	apoptotic process	-1	6.709364	5.295089	ERBB4	rat | human	Erbb4			
GO:0006915	apoptotic process	-1	6.709364	5.295089	ERCC2	rat | human	Ercc2			
GO:0006915	apoptotic process	-1	6.709364	5.295089	ERCC3	rat | human	Ercc3			
